category,info,lat,lon,marker_size,marker_color,label,tool_tip
Yard Tag Sweep,6 devices|66% NT|KG Vineyards,38.19223255217391,-121.56238987391302,7.333333333333333,#d49000,4/6,Company: KG Vineyards\nNT/Devices: 4/6 [66%]
Yard Tag Sweep,6 devices|50% NT|KG Vineyards,38.14222412000001,-121.39533182,6.0,#bfbf00,3/6,Company: KG Vineyards\nNT/Devices: 3/6 [50%]
Yard Tag Sweep,5 devices|0% NT|KG Vineyards,38.164017814285714,-121.33026014285714,2,#008000,0/5,Company: KG Vineyards\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,7 devices|0% NT|KG Vineyards,38.08742992941176,-121.44731051764705,2,#008000,0/7,Company: KG Vineyards\nNT/Devices: 0/7 [0%]
Yard Tag Sweep,1 devices|0% NT|KG Vineyards,38.35698001666666,-121.56062953333334,2,#008000,0/1,Company: KG Vineyards\nNT/Devices: 0/1 [0%]
Yard Tag Sweep,8 devices|0% NT|KG Vineyards,38.1269908,-121.34353063750001,2,#008000,0/8,Company: KG Vineyards\nNT/Devices: 0/8 [0%]
Yard Tag Sweep,3 devices|0% NT|KG Vineyards,38.18549983333334,-121.57868701666666,2,#008000,0/3,Company: KG Vineyards\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,1 devices|0% NT|KG Vineyards,38.14098894,-121.39044192000001,2,#008000,0/1,Company: KG Vineyards\nNT/Devices: 0/1 [0%]
Yard Tag Sweep,14 devices|14% NT|KG Vineyards,38.09065898947368,-121.43896021315788,3.142857142857143,#299200,2/14,Company: KG Vineyards\nNT/Devices: 2/14 [14%]
Yard Tag Sweep,5 devices|0% NT|KG Vineyards,38.11647796,-121.3448181,2,#008000,0/5,Company: KG Vineyards\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,6 devices|0% NT|Deseret Farms,39.594168399999994,-121.82981969361705,2,#008000,0/6,Company: Deseret Farms\nNT/Devices: 0/6 [0%]
Yard Tag Sweep,7 devices|57% NT|Deseret Farms,39.248824520967744,-121.60443903064515,6.571428571428571,#c8ac00,4/7,Company: Deseret Farms\nNT/Devices: 4/7 [57%]
Yard Tag Sweep,5 devices|40% NT|Deseret Farms,39.85722779375,-121.980371475,5.2,#8fb300,2/5,Company: Deseret Farms\nNT/Devices: 2/5 [40%]
Yard Tag Sweep,2 devices|50% NT|Deseret Farms,39.35243249375,-121.6467433,6.0,#bfbf00,1/2,Company: Deseret Farms\nNT/Devices: 1/2 [50%]
Yard Tag Sweep,8 devices|37% NT|Deseret Farms,39.772064881081086,-122.01628535945943,5.0,#81af00,3/8,Company: Deseret Farms\nNT/Devices: 3/8 [37%]
Yard Tag Sweep,4 devices|50% NT|Deseret Farms,39.808172971739126,-122.02420376304347,6.0,#bfbf00,2/4,Company: Deseret Farms\nNT/Devices: 2/4 [50%]
Yard Tag Sweep,4 devices|25% NT|Deseret Farms,40.07568935957447,-122.17966834893615,4.0,#50a000,1/4,Company: Deseret Farms\nNT/Devices: 1/4 [25%]
Yard Tag Sweep,4 devices|0% NT|Deseret Farms,39.91595422727273,-122.04545732727273,2,#008000,0/4,Company: Deseret Farms\nNT/Devices: 0/4 [0%]
Yard Tag Sweep,2 devices|0% NT|Deseret Farms,39.8556849,-121.98893865000001,2,#008000,0/2,Company: Deseret Farms\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,3 devices|66% NT|Deseret Farms,39.86756515,-122.02277135,7.333333333333333,#d49000,2/3,Company: Deseret Farms\nNT/Devices: 2/3 [66%]
Yard Tag Sweep,3 devices|0% NT|Deseret Farms,39.609507127272735,-121.83967451818181,2,#008000,0/3,Company: Deseret Farms\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,9 devices|22% NT|Deseret Farms,39.84962744339622,-122.041999245283,3.7777777777777777,#459c00,2/9,Company: Deseret Farms\nNT/Devices: 2/9 [22%]
Yard Tag Sweep,3 devices|33% NT|Deseret Farms,40.06211433,-122.24073333999999,4.666666666666666,#70aa00,1/3,Company: Deseret Farms\nNT/Devices: 1/3 [33%]
Yard Tag Sweep,9 devices|11% NT|Deseret Farms,39.79784284693878,-121.98473825306121,2.888888888888889,#1f8e00,1/9,Company: Deseret Farms\nNT/Devices: 1/9 [11%]
Yard Tag Sweep,3 devices|66% NT|Deseret Farms,39.84800845,-122.01926548333334,7.333333333333333,#d49000,2/3,Company: Deseret Farms\nNT/Devices: 2/3 [66%]
Yard Tag Sweep,3 devices|0% NT|Deseret Farms,39.84874864545454,-122.0132044,2,#008000,0/3,Company: Deseret Farms\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,3 devices|100% NT|Deseret Farms,39.8310776,-121.97890776000001,10.0,#f00,3/3,Company: Deseret Farms\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,6 devices|0% NT|Deseret Farms,39.772180166666665,-122.02262978666666,2,#008000,0/6,Company: Deseret Farms\nNT/Devices: 0/6 [0%]
Yard Tag Sweep,5 devices|0% NT|Deseret Farms,39.98126604,-122.07849732,2,#008000,0/5,Company: Deseret Farms\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,6 devices|0% NT|Deseret Farms,39.870523255555554,-122.04178957777776,2,#008000,0/6,Company: Deseret Farms\nNT/Devices: 0/6 [0%]
Yard Tag Sweep,6 devices|0% NT|Deseret Farms,39.80744781,-122.02195206000002,2,#008000,0/6,Company: Deseret Farms\nNT/Devices: 0/6 [0%]
Yard Tag Sweep,3 devices|100% NT|Deseret Farms,39.822890925,-121.98209762499998,10.0,#f00,3/3,Company: Deseret Farms\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,1 devices|0% NT|Deseret Farms,39.87422712,-122.08661194000001,2,#008000,0/1,Company: Deseret Farms\nNT/Devices: 0/1 [0%]
Yard Tag Sweep,3 devices|100% NT|Deseret Farms,39.83074821666667,-121.97714995,10.0,#f00,3/3,Company: Deseret Farms\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,2 devices|0% NT|Deseret Farms,39.8410408,-121.98157808,2,#008000,0/2,Company: Deseret Farms\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,5 devices|0% NT|Deseret Farms,39.808085639999994,-121.99183195999998,2,#008000,0/5,Company: Deseret Farms\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,6 devices|0% NT|Gallo Coastal,38.4472253375,-122.842562921875,2,#008000,0/6,Company: Gallo Coastal\nNT/Devices: 0/6 [0%]
Yard Tag Sweep,9 devices|0% NT|Gallo Coastal,38.7603716372549,-122.98933710392157,2,#008000,0/9,Company: Gallo Coastal\nNT/Devices: 0/9 [0%]
Yard Tag Sweep,3 devices|0% NT|Gallo Coastal,38.315889872727276,-122.73432922272724,2,#008000,0/3,Company: Gallo Coastal\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,2 devices|50% NT|Gallo Coastal,38.5415268,-122.86965178,6.0,#bfbf00,1/2,Company: Gallo Coastal\nNT/Devices: 1/2 [50%]
Yard Tag Sweep,2 devices|0% NT|Gallo Coastal,38.66076605714285,-122.9228134,2,#008000,0/2,Company: Gallo Coastal\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,2 devices|0% NT|Gallo Coastal,38.66157494,-122.92292939000001,2,#008000,0/2,Company: Gallo Coastal\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,2 devices|100% NT|Gallo Coastal,38.53204059166667,-122.89462725,10.0,#f00,2/2,Company: Gallo Coastal\nNT/Devices: 2/2 [100%]
Yard Tag Sweep,2 devices|0% NT|Mesa Vineyard,36.458392319999994,-121.45342558,2,#008000,0/2,Company: Mesa Vineyard\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,6 devices|33% NT|Mesa Vineyard,36.72139513469387,-121.26294631224488,4.666666666666666,#70aa00,2/6,Company: Mesa Vineyard\nNT/Devices: 2/6 [33%]
Yard Tag Sweep,4 devices|100% NT|Mesa Vineyard,36.720297499999994,-121.26126522222222,10.0,#f00,4/4,Company: Mesa Vineyard\nNT/Devices: 4/4 [100%]
Yard Tag Sweep,2 devices|0% NT|Mesa Vineyard,35.734696946666666,-120.66616669333332,2,#008000,0/2,Company: Mesa Vineyard\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,2 devices|0% NT|Mesa Vineyard,36.3978119,-121.38227954285716,2,#008000,0/2,Company: Mesa Vineyard\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,5 devices|0% NT|Mesa Vineyard,36.380745175,-121.38037299999999,2,#008000,0/5,Company: Mesa Vineyard\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,2 devices|0% NT|Sunrise Olive,35.74716264,-119.43783724,2,#008000,0/2,Company: Sunrise Olive\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,4 devices|0% NT|Sunrise Olive,34.9044515625,-119.5183322925,2,#008000,0/4,Company: Sunrise Olive\nNT/Devices: 0/4 [0%]
Yard Tag Sweep,6 devices|50% NT|Sunrise Olive,35.747132952631574,-119.43728879122807,6.0,#bfbf00,3/6,Company: Sunrise Olive\nNT/Devices: 3/6 [50%]
Yard Tag Sweep,9 devices|0% NT|Vann Brothers,39.08273839375,-122.19785118125,2,#008000,0/9,Company: Vann Brothers\nNT/Devices: 0/9 [0%]
Yard Tag Sweep,12 devices|0% NT|Vann Brothers,39.127751624999995,-122.1072668357143,2,#008000,0/12,Company: Vann Brothers\nNT/Devices: 0/12 [0%]
Yard Tag Sweep,17 devices|11% NT|Vann Brothers,39.12660820833333,-122.23362019333334,2.9411764705882355,#1f8e00,2/17,Company: Vann Brothers\nNT/Devices: 2/17 [11%]
Yard Tag Sweep,14 devices|7% NT|Vann Brothers,39.09505335555556,-122.19951063703702,2.571428571428571,#138900,1/14,Company: Vann Brothers\nNT/Devices: 1/14 [7%]
Yard Tag Sweep,5 devices|0% NT|Vann Brothers,39.14554672,-122.13169708000001,2,#008000,0/5,Company: Vann Brothers\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,12 devices|0% NT|Vann Brothers,39.105211465517236,-122.07010860689657,2,#008000,0/12,Company: Vann Brothers\nNT/Devices: 0/12 [0%]
Yard Tag Sweep,7 devices|0% NT|Vann Brothers,39.09333649333333,-122.16045430666667,2,#008000,0/7,Company: Vann Brothers\nNT/Devices: 0/7 [0%]
Yard Tag Sweep,5 devices|0% NT|Vann Brothers,39.2609744125,-122.06750583750001,2,#008000,0/5,Company: Vann Brothers\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,2 devices|100% NT|Vann Brothers,39.15128412222222,-122.22878011111109,10.0,#f00,2/2,Company: Vann Brothers\nNT/Devices: 2/2 [100%]
Yard Tag Sweep,7 devices|14% NT|Vann Brothers,39.091507388888886,-122.18847573333333,3.142857142857143,#299200,1/7,Company: Vann Brothers\nNT/Devices: 1/7 [14%]
Yard Tag Sweep,12 devices|0% NT|Vann Brothers,39.12570248000001,-122.217678445,2,#008000,0/12,Company: Vann Brothers\nNT/Devices: 0/12 [0%]
Yard Tag Sweep,3 devices|0% NT|Vann Brothers,39.03770774285714,-122.05433435714284,2,#008000,0/3,Company: Vann Brothers\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,5 devices|0% NT|Vann Brothers,39.086941725,-122.1246042125,2,#008000,0/5,Company: Vann Brothers\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,5 devices|0% NT|Vann Brothers,39.306906742857144,-122.05518668095242,2,#008000,0/5,Company: Vann Brothers\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,3 devices|0% NT|Vann Brothers,38.925814949999996,-122.08954365000001,2,#008000,0/3,Company: Vann Brothers\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,3 devices|0% NT|Vann Brothers,39.101273866666666,-122.21589151666667,2,#008000,0/3,Company: Vann Brothers\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,10 devices|0% NT|Vann Brothers,39.11825906,-122.29119949999999,2,#008000,0/10,Company: Vann Brothers\nNT/Devices: 0/10 [0%]
Yard Tag Sweep,6 devices|0% NT|Vann Brothers,39.100795749999996,-122.15206016666667,2,#008000,0/6,Company: Vann Brothers\nNT/Devices: 0/6 [0%]
Yard Tag Sweep,10 devices|30% NT|The Wine Group,37.595411803508775,-121.30532208245614,4.4,#64a600,3/10,Company: The Wine Group\nNT/Devices: 3/10 [30%]
Yard Tag Sweep,9 devices|55% NT|The Wine Group,37.792176038983065,-121.1031739161017,6.444444444444445,#c6b200,5/9,Company: The Wine Group\nNT/Devices: 5/9 [55%]
Yard Tag Sweep,8 devices|50% NT|The Wine Group,38.01074096818182,-121.02324330454543,6.0,#bfbf00,4/8,Company: The Wine Group\nNT/Devices: 4/8 [50%]
Yard Tag Sweep,3 devices|66% NT|The Wine Group,37.67099266,-121.74231338000001,7.333333333333333,#d49000,2/3,Company: The Wine Group\nNT/Devices: 2/3 [66%]
Yard Tag Sweep,3 devices|33% NT|The Wine Group,38.081394939999996,-121.09317627,4.666666666666666,#70aa00,1/3,Company: The Wine Group\nNT/Devices: 1/3 [33%]
Yard Tag Sweep,5 devices|80% NT|The Wine Group,38.025545449999996,-121.00283369166665,8.4,#e65c00,4/5,Company: The Wine Group\nNT/Devices: 4/5 [80%]
Yard Tag Sweep,15 devices|33% NT|Wawona Farming,36.645827722222215,-119.97227944305554,4.666666666666666,#70aa00,5/15,Company: Wawona Farming\nNT/Devices: 5/15 [33%]
Yard Tag Sweep,5 devices|0% NT|Wawona Farming,36.64578552666667,-119.97277983333335,2,#008000,0/5,Company: Wawona Farming\nNT/Devices: 0/5 [0%]
Yard Tag Sweep,7 devices|42% NT|Wawona Farming,36.64601033333334,-119.97171784000003,5.428571428571429,#98b500,3/7,Company: Wawona Farming\nNT/Devices: 3/7 [42%]
Yard Tag Sweep,16 devices|25% NT|Wawona Farming,36.67428320322581,-120.04329225115207,4.0,#50a000,4/16,Company: Wawona Farming\nNT/Devices: 4/16 [25%]
Yard Tag Sweep,19 devices|10% NT|Wawona Farming,36.691222442105264,-119.47826812171053,2.8421052631578947,#1c8d00,2/19,Company: Wawona Farming\nNT/Devices: 2/19 [10%]
Yard Tag Sweep,13 devices|53% NT|Wawona Farming,36.47189447288136,-119.4183475084746,6.3076923076923075,#c3b800,7/13,Company: Wawona Farming\nNT/Devices: 7/13 [53%]
Yard Tag Sweep,4 devices|75% NT|Wawona Farming,36.48097686,-119.47042542000001,8.0,#df7000,3/4,Company: Wawona Farming\nNT/Devices: 3/4 [75%]
Yard Tag Sweep,8 devices|37% NT|Wawona Farming,36.635092772580656,-119.55054252741932,5.0,#81af00,3/8,Company: Wawona Farming\nNT/Devices: 3/8 [37%]
Yard Tag Sweep,7 devices|100% NT|Wawona Farming,36.45531009615385,-119.45530436538462,10.0,#f00,7/7,Company: Wawona Farming\nNT/Devices: 7/7 [100%]
Yard Tag Sweep,2 devices|50% NT|Wawona Farming,36.4865155375,-119.37084485,6.0,#bfbf00,1/2,Company: Wawona Farming\nNT/Devices: 1/2 [50%]
Yard Tag Sweep,5 devices|80% NT|Wawona Farming,36.487501843749996,-119.31843566875,8.4,#e65c00,4/5,Company: Wawona Farming\nNT/Devices: 4/5 [80%]
Yard Tag Sweep,9 devices|66% NT|Wawona Farming,36.55977878999999,-119.467843255,7.333333333333333,#d49000,6/9,Company: Wawona Farming\nNT/Devices: 6/9 [66%]
Yard Tag Sweep,8 devices|50% NT|Wawona Farming,36.505207468421055,-119.44159135789474,6.0,#bfbf00,4/8,Company: Wawona Farming\nNT/Devices: 4/8 [50%]
Yard Tag Sweep,4 devices|50% NT|Wawona Farming,36.48749161111111,-119.4234085,6.0,#bfbf00,2/4,Company: Wawona Farming\nNT/Devices: 2/4 [50%]
Yard Tag Sweep,18 devices|44% NT|Wawona Farming,36.527906954716975,-119.31366729999999,5.555555555555555,#a2b800,8/18,Company: Wawona Farming\nNT/Devices: 8/18 [44%]
Yard Tag Sweep,6 devices|66% NT|Wawona Farming,36.554524425,-119.4500894625,7.333333333333333,#d49000,4/6,Company: Wawona Farming\nNT/Devices: 4/6 [66%]
Yard Tag Sweep,3 devices|100% NT|Wawona Farming,36.46489868,-119.49286652,10.0,#f00,3/3,Company: Wawona Farming\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,3 devices|100% NT|Wawona Farming,36.472502383333335,-119.42983371666666,10.0,#f00,3/3,Company: Wawona Farming\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,4 devices|75% NT|Wawona Farming,36.47755814,-119.48760833000001,8.0,#df7000,3/4,Company: Wawona Farming\nNT/Devices: 3/4 [75%]
Yard Tag Sweep,5 devices|40% NT|Wawona Farming,36.53198836666666,-119.33596972222222,5.2,#8fb300,2/5,Company: Wawona Farming\nNT/Devices: 2/5 [40%]
Yard Tag Sweep,7 devices|57% NT|Wawona Farming,36.53075857058824,-119.43507832941177,6.571428571428571,#c8ac00,4/7,Company: Wawona Farming\nNT/Devices: 4/7 [57%]
Yard Tag Sweep,3 devices|100% NT|Wawona Farming,36.39210275238096,-119.56352488571429,10.0,#f00,3/3,Company: Wawona Farming\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,6 devices|66% NT|Wawona Farming,36.443792484615386,-119.45538858461539,7.333333333333333,#d49000,4/6,Company: Wawona Farming\nNT/Devices: 4/6 [66%]
Yard Tag Sweep,6 devices|50% NT|Wawona Farming,36.52829132000001,-119.46815643,6.0,#bfbf00,3/6,Company: Wawona Farming\nNT/Devices: 3/6 [50%]
Yard Tag Sweep,3 devices|66% NT|Wawona Farming,36.47759248333333,-119.48247145,7.333333333333333,#d49000,2/3,Company: Wawona Farming\nNT/Devices: 2/3 [66%]
Yard Tag Sweep,4 devices|75% NT|Wawona Farming,36.52694865714285,-119.32678877142857,8.0,#df7000,3/4,Company: Wawona Farming\nNT/Devices: 3/4 [75%]
Yard Tag Sweep,6 devices|16% NT|Wawona Farming,36.52511848333333,-119.39759445,3.333333333333333,#2f9400,1/6,Company: Wawona Farming\nNT/Devices: 1/6 [16%]
Yard Tag Sweep,5 devices|40% NT|Wawona Farming,36.52926633999999,-119.31401366,5.2,#8fb300,2/5,Company: Wawona Farming\nNT/Devices: 2/5 [40%]
Yard Tag Sweep,5 devices|60% NT|Wawona Farming,36.548343114285714,-119.46501595714287,6.8,#cca300,3/5,Company: Wawona Farming\nNT/Devices: 3/5 [60%]
Yard Tag Sweep,1 devices|0% NT|Wawona Farming,36.47534028,-119.18872833999998,2,#008000,0/1,Company: Wawona Farming\nNT/Devices: 0/1 [0%]
Yard Tag Sweep,3 devices|100% NT|Wawona Farming,36.56366795,-119.44225440000001,10.0,#f00,3/3,Company: Wawona Farming\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,1 devices|100% NT|Wawona Farming,36.429692942857145,-119.44818115714286,10.0,#f00,1/1,Company: Wawona Farming\nNT/Devices: 1/1 [100%]
Yard Tag Sweep,4 devices|100% NT|Wawona Farming,36.4774426,-119.48925020000001,10.0,#f00,4/4,Company: Wawona Farming\nNT/Devices: 4/4 [100%]
Yard Tag Sweep,10 devices|60% NT|Wawona Farming,36.529295127272725,-119.31314779090908,6.8,#cca300,6/10,Company: Wawona Farming\nNT/Devices: 6/10 [60%]
Yard Tag Sweep,3 devices|100% NT|Wawona Farming,36.47398299999999,-119.45182954000002,10.0,#f00,3/3,Company: Wawona Farming\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,10 devices|20% NT|Wawona Farming,36.68478774166666,-119.92957178333332,3.6,#3d9900,2/10,Company: Wawona Farming\nNT/Devices: 2/10 [20%]
Yard Tag Sweep,4 devices|100% NT|Wawona Farming,36.53120422857143,-119.42182814285715,10.0,#f00,4/4,Company: Wawona Farming\nNT/Devices: 4/4 [100%]
Yard Tag Sweep,7 devices|42% NT|Wawona Farming,36.53222684285714,-119.36543764999999,5.428571428571429,#98b500,3/7,Company: Wawona Farming\nNT/Devices: 3/7 [42%]
Yard Tag Sweep,5 devices|40% NT|Wawona Farming,36.516537674999995,-119.4415435625,5.2,#8fb300,2/5,Company: Wawona Farming\nNT/Devices: 2/5 [40%]
Yard Tag Sweep,3 devices|100% NT|Wawona Farming,36.50973953333334,-119.39881771666667,10.0,#f00,3/3,Company: Wawona Farming\nNT/Devices: 3/3 [100%]
Yard Tag Sweep,5 devices|60% NT|Wawona Farming,36.50900692222223,-119.38017443333332,6.8,#cca300,3/5,Company: Wawona Farming\nNT/Devices: 3/5 [60%]
Yard Tag Sweep,5 devices|40% NT|Wawona Farming,36.494013466666665,-119.36913808333333,5.2,#8fb300,2/5,Company: Wawona Farming\nNT/Devices: 2/5 [40%]
Yard Tag Sweep,2 devices|50% NT|Wawona Farming,36.53959501999999,-119.3236191,6.0,#bfbf00,1/2,Company: Wawona Farming\nNT/Devices: 1/2 [50%]
Yard Tag Sweep,"23 devices|26% NT|Batth Farms, Inc",36.25887553791822,-120.1043076951673,4.086956521739131,#54a100,6/23,"Company: Batth Farms, Inc\nNT/Devices: 6/23 [26%]"
Yard Tag Sweep,"59 devices|69% NT|Batth Farms, Inc",36.53009245481171,-119.93063511004183,7.559322033898305,#d88600,41/59,"Company: Batth Farms, Inc\nNT/Devices: 41/59 [69%]"
Yard Tag Sweep,"21 devices|28% NT|Batth Farms, Inc",36.49038576279069,-119.90425979418602,4.285714285714286,#5ca400,6/21,"Company: Batth Farms, Inc\nNT/Devices: 6/21 [28%]"
Yard Tag Sweep,"21 devices|28% NT|Batth Farms, Inc",36.49577648301886,-119.87106798867924,4.285714285714286,#5ca400,6/21,"Company: Batth Farms, Inc\nNT/Devices: 6/21 [28%]"
Yard Tag Sweep,"13 devices|92% NT|Batth Farms, Inc",36.499691725000005,-119.917147153125,9.384615384615385,#f52700,12/13,"Company: Batth Farms, Inc\nNT/Devices: 12/13 [92%]"
Yard Tag Sweep,"5 devices|100% NT|Batth Farms, Inc",36.50906053333333,-119.94425836666669,10.0,#f00,5/5,"Company: Batth Farms, Inc\nNT/Devices: 5/5 [100%]"
Yard Tag Sweep,"5 devices|80% NT|Batth Farms, Inc",36.56268018235295,-119.91195768823529,8.4,#e65c00,4/5,"Company: Batth Farms, Inc\nNT/Devices: 4/5 [80%]"
Yard Tag Sweep,"3 devices|33% NT|Batth Farms, Inc",36.53023454,-119.83827971999999,4.666666666666666,#70aa00,1/3,"Company: Batth Farms, Inc\nNT/Devices: 1/3 [33%]"
Yard Tag Sweep,"4 devices|75% NT|Batth Farms, Inc",36.68287712142857,-120.51122937142858,8.0,#df7000,3/4,"Company: Batth Farms, Inc\nNT/Devices: 3/4 [75%]"
Yard Tag Sweep,"17 devices|52% NT|Batth Farms, Inc",36.539191538461544,-119.96275739807695,6.235294117647059,#c2ba00,9/17,"Company: Batth Farms, Inc\nNT/Devices: 9/17 [52%]"
Yard Tag Sweep,"12 devices|41% NT|Batth Farms, Inc",36.52184109411765,-119.90000601372547,5.333333333333334,#94b400,5/12,"Company: Batth Farms, Inc\nNT/Devices: 5/12 [41%]"
Yard Tag Sweep,"3 devices|66% NT|Batth Farms, Inc",36.503690340000006,-119.94432065999999,7.333333333333333,#d49000,2/3,"Company: Batth Farms, Inc\nNT/Devices: 2/3 [66%]"
Yard Tag Sweep,"2 devices|0% NT|Batth Farms, Inc",36.525284125,-119.90865008333333,2,#008000,0/2,"Company: Batth Farms, Inc\nNT/Devices: 0/2 [0%]"
Yard Tag Sweep,"5 devices|20% NT|Batth Farms, Inc",36.520184022222224,-119.8816248777778,3.6,#3d9900,1/5,"Company: Batth Farms, Inc\nNT/Devices: 1/5 [20%]"
Yard Tag Sweep,"5 devices|60% NT|Batth Farms, Inc",36.590086799999995,-119.86365182142855,6.8,#cca300,3/5,"Company: Batth Farms, Inc\nNT/Devices: 3/5 [60%]"
Yard Tag Sweep,"1 devices|100% NT|Batth Farms, Inc",36.5177422,-119.87688450000002,10.0,#f00,1/1,"Company: Batth Farms, Inc\nNT/Devices: 1/1 [100%]"
Yard Tag Sweep,"6 devices|83% NT|Batth Farms, Inc",36.50342941666667,-119.91758601666665,8.666666666666668,#e94f00,5/6,"Company: Batth Farms, Inc\nNT/Devices: 5/6 [83%]"
Yard Tag Sweep,"2 devices|0% NT|Batth Farms, Inc",36.59198125,-119.77203241666668,2,#008000,0/2,"Company: Batth Farms, Inc\nNT/Devices: 0/2 [0%]"
Yard Tag Sweep,"4 devices|100% NT|Batth Farms, Inc",36.594557022222226,-119.9175923777778,10.0,#f00,4/4,"Company: Batth Farms, Inc\nNT/Devices: 4/4 [100%]"
Yard Tag Sweep,"5 devices|100% NT|Batth Farms, Inc",36.510990910000004,-119.9441887,10.0,#f00,5/5,"Company: Batth Farms, Inc\nNT/Devices: 5/5 [100%]"
Yard Tag Sweep,"10 devices|100% NT|Batth Farms, Inc",36.50722621153846,-119.90395648076922,10.0,#f00,10/10,"Company: Batth Farms, Inc\nNT/Devices: 10/10 [100%]"
Yard Tag Sweep,"8 devices|100% NT|Batth Farms, Inc",36.5088853875,-119.9039774,10.0,#f00,8/8,"Company: Batth Farms, Inc\nNT/Devices: 8/8 [100%]"
Yard Tag Sweep,"13 devices|100% NT|Batth Farms, Inc",36.76336585853658,-120.47701002439021,10.0,#f00,13/13,"Company: Batth Farms, Inc\nNT/Devices: 13/13 [100%]"
Yard Tag Sweep,3 devices|0% NT|Creekside Farming,36.822778971428576,-120.65711484285715,2,#008000,0/3,Company: Creekside Farming\nNT/Devices: 0/3 [0%]
Yard Tag Sweep,"7 devices|100% NT|Batth Farms, Inc",36.541660871428576,-119.8804343,10.0,#f00,7/7,"Company: Batth Farms, Inc\nNT/Devices: 7/7 [100%]"
Yard Tag Sweep,"2 devices|50% NT|Batth Farms, Inc",36.59203642000001,-119.81408692,6.0,#bfbf00,1/2,"Company: Batth Farms, Inc\nNT/Devices: 1/2 [50%]"
Yard Tag Sweep,"19 devices|100% NT|Batth Farms, Inc",36.59948590609756,-119.95551672682927,10.0,#f00,19/19,"Company: Batth Farms, Inc\nNT/Devices: 19/19 [100%]"
Yard Tag Sweep,"9 devices|100% NT|Batth Farms, Inc",36.48955737058823,-119.89528926470588,10.0,#f00,9/9,"Company: Batth Farms, Inc\nNT/Devices: 9/9 [100%]"
Yard Tag Sweep,"2 devices|100% NT|Batth Farms, Inc",36.506707,-119.88108216,10.0,#f00,2/2,"Company: Batth Farms, Inc\nNT/Devices: 2/2 [100%]"
Yard Tag Sweep,"14 devices|100% NT|Batth Farms, Inc",36.582882848,-119.898491516,10.0,#f00,14/14,"Company: Batth Farms, Inc\nNT/Devices: 14/14 [100%]"
Yard Tag Sweep,"6 devices|66% NT|Batth Farms, Inc",36.53191821666667,-119.93001683333334,7.333333333333333,#d49000,4/6,"Company: Batth Farms, Inc\nNT/Devices: 4/6 [66%]"
Yard Tag Sweep,"4 devices|75% NT|Batth Farms, Inc",36.532175460000005,-119.85082396000003,8.0,#df7000,3/4,"Company: Batth Farms, Inc\nNT/Devices: 3/4 [75%]"
Yard Tag Sweep,2 devices|50% NT|Capitol Ag Group,38.47043226,-121.24080810000001,6.0,#bfbf00,1/2,Company: Capitol Ag Group\nNT/Devices: 1/2 [50%]
Yard Tag Sweep,6 devices|83% NT|Capitol Ag Group,38.30220241,-121.11661949500001,8.666666666666668,#e94f00,5/6,Company: Capitol Ag Group\nNT/Devices: 5/6 [83%]
Yard Tag Sweep,1 devices|100% NT|Capitol Ag Group,38.51469728,-121.12971042000001,10.0,#f00,1/1,Company: Capitol Ag Group\nNT/Devices: 1/1 [100%]
Yard Tag Sweep,2 devices|0% NT|Capitol Ag Group,38.351366484615376,-121.52858382307691,2,#008000,0/2,Company: Capitol Ag Group\nNT/Devices: 0/2 [0%]
Yard Tag Sweep,3 devices|33% NT|Capitol Ag Group,38.44226018571429,-121.2662549857143,4.666666666666666,#70aa00,1/3,Company: Capitol Ag Group\nNT/Devices: 1/3 [33%]
